,Course Subject,Course Number,Course Name,Topic,URI
8306,PHYS,200,From Particles to Galaxies,radiation,http://dbpedia.org/resource/Electromagnetic_radiation
8307,PHYS,200,From Particles to Galaxies,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
8308,PHYS,200,From Particles to Galaxies,cosmology,http://dbpedia.org/resource/Physical_cosmology
8309,PHYS,496,Honours Research Project,Physics,http://dbpedia.org/resource/Physics
8310,PHYS,496,Honours Research Project,biophysics,http://dbpedia.org/resource/Biophysics
8311,PHYS,225,Introductory Experimental Electricity,oscilloscope,http://dbpedia.org/resource/Oscilloscope
8312,PHYS,225,Introductory Experimental Electricity,alternating current,http://dbpedia.org/resource/Alternating_current
8313,PHYS,232,Methods of Theoretical Physics I,Physics,http://dbpedia.org/resource/Physics
8314,PHYS,232,Methods of Theoretical Physics I,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
8315,PHYS,232,Methods of Theoretical Physics I,differential,http://dbpedia.org/resource/Differential_equation
8316,PHYS,232,Methods of Theoretical Physics I,linear independence,http://dbpedia.org/resource/Linear_independence
8317,PHYS,232,Methods of Theoretical Physics I,Wronskian,http://dbpedia.org/resource/Wronskian
8318,PHYS,232,Methods of Theoretical Physics I,linear algebra,http://dbpedia.org/resource/Linear_algebra
8319,PHYS,232,Methods of Theoretical Physics I,matrices,http://dbpedia.org/resource/Square_matrix
8320,PHYS,232,Methods of Theoretical Physics I,eigenvalues,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
8321,PHYS,232,Methods of Theoretical Physics I,onl,http://dbpedia.org/resource/Order_of_Newfoundland_and_Labrador
8322,PHYS,335,Methods of Theoretical Physics II,Physics,http://dbpedia.org/resource/Physics
8323,PHYS,335,Methods of Theoretical Physics II,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
8324,PHYS,335,Methods of Theoretical Physics II,Fourier series,http://dbpedia.org/resource/Fourier_series
8325,PHYS,335,Methods of Theoretical Physics II,vibrating string,http://dbpedia.org/resource/String_vibration
8326,PHYS,335,Methods of Theoretical Physics II,heat conduction,http://dbpedia.org/resource/Thermal_conduction
8327,PHYS,335,Methods of Theoretical Physics II,Fourier transform,http://dbpedia.org/resource/Fourier_transform
8328,PHYS,335,Methods of Theoretical Physics II,Laplace,http://dbpedia.org/resource/Laplace's_equation
8329,PHYS,335,Methods of Theoretical Physics II,differential,http://dbpedia.org/resource/Differential_equation
8330,PHYS,335,Methods of Theoretical Physics II,eigenvalue,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
8331,PHYS,436,Methods of Theoretical Physics III,Physics,http://dbpedia.org/resource/Physics
8332,PHYS,436,Methods of Theoretical Physics III,Partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
8333,PHYS,436,Methods of Theoretical Physics III,eigenfunction expansion,http://dbpedia.org/resource/Eigenfunction
8334,PHYS,436,Methods of Theoretical Physics III,Laplace,http://dbpedia.org/resource/Laplace's_equation
8335,PHYS,436,Methods of Theoretical Physics III,Poisson,http://dbpedia.org/resource/Poisson_distribution
8336,PHYS,436,Methods of Theoretical Physics III,diffusion,http://dbpedia.org/resource/Diffusion_equation
8337,PHYS,436,Methods of Theoretical Physics III,special functions,http://dbpedia.org/resource/Special_functions
8338,PHYS,436,Methods of Theoretical Physics III,Sturm-Liouville theory,http://dbpedia.org/resource/Sturm–Liouville_theory
8339,PHYS,436,Methods of Theoretical Physics III,Legendre,http://dbpedia.org/resource/Legendre_polynomials
8340,PHYS,436,Methods of Theoretical Physics III,Hermite polynomials,http://dbpedia.org/resource/Hermite_polynomials
8341,PHYS,436,Methods of Theoretical Physics III,spherical harmonics,http://dbpedia.org/resource/Spherical_harmonics
8342,PHYS,436,Methods of Theoretical Physics III,perturbation theory,http://dbpedia.org/resource/Perturbation_theory
8343,PHYS,367,Modern Physics and Relativity,Physics,http://dbpedia.org/resource/Physics
8344,PHYS,367,Modern Physics and Relativity,Lorentz transformations,http://dbpedia.org/resource/Lorentz_transformation
8345,PHYS,367,Modern Physics and Relativity,space-time,http://dbpedia.org/resource/Spacetime
8346,PHYS,367,Modern Physics and Relativity,four-velocity,http://dbpedia.org/resource/Four-vector
8347,PHYS,367,Modern Physics and Relativity,four-acceleration,http://dbpedia.org/resource/Four-acceleration
8348,PHYS,367,Modern Physics and Relativity,four-momentum,http://dbpedia.org/resource/Four-momentum
8349,PHYS,367,Modern Physics and Relativity,energy,http://dbpedia.org/resource/Energy
8350,PHYS,367,Modern Physics and Relativity,angular momentum,http://dbpedia.org/resource/Angular_momentum
8351,PHYS,367,Modern Physics and Relativity,four-force,http://dbpedia.org/resource/Four-force
8352,PHYS,367,Modern Physics and Relativity,Maxwell,http://dbpedia.org/resource/James_Clerk_Maxwell
8353,PHYS,367,Modern Physics and Relativity,electromagnetic,http://dbpedia.org/resource/Electromagnetic_field
8354,PHYS,367,Modern Physics and Relativity,tensor,http://dbpedia.org/resource/Tensor
8355,PHYS,367,Modern Physics and Relativity,blackbody radiation,http://dbpedia.org/resource/Black-body_radiation
8356,PHYS,367,Modern Physics and Relativity,photoelectric,http://dbpedia.org/resource/Photoelectric_effect
8357,PHYS,367,Modern Physics and Relativity,Compton,http://dbpedia.org/resource/Denis_Compton
8358,PHYS,367,Modern Physics and Relativity,Broglie,http://dbpedia.org/resource/House_of_Broglie
8359,PHYS,367,Modern Physics and Relativity,Sommerfeld,http://dbpedia.org/resource/Arnold_Sommerfeld
8360,PHYS,367,Modern Physics and Relativity,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
8361,PHYS,367,Modern Physics and Relativity,eigenvalues,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
8362,PHYS,367,Modern Physics and Relativity,quantization,http://dbpedia.org/resource/Quantum_mechanics
8363,PHYS,367,Modern Physics and Relativity,free particle,http://dbpedia.org/resource/Free_particle
8364,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,Nonlinear Dynamics,http://dbpedia.org/resource/Nonlinear_system
8365,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,phase plane,http://dbpedia.org/resource/Phase_plane
8366,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,Lorenz equations,http://dbpedia.org/resource/Lorenz_system
8367,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,strange attractors,http://dbpedia.org/resource/Attractor
8368,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,deterministic chaos,http://dbpedia.org/resource/Chaos_theory
8369,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,fractal dimension,http://dbpedia.org/resource/Fractal_dimension
8370,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,fractals,http://dbpedia.org/resource/Fractal
8371,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,physics,http://dbpedia.org/resource/Physics
8372,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,biology,http://dbpedia.org/resource/Biology
8373,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,chemistry,http://dbpedia.org/resource/Chemistry
8374,PHYS,470,Nonlinear Waves,nonlinear,http://dbpedia.org/resource/Nonlinear_system
8375,PHYS,470,Nonlinear Waves,dispersion relations,http://dbpedia.org/resource/Dispersion_relation
8376,PHYS,470,Nonlinear Waves,sine-Gordon,http://dbpedia.org/resource/Sine-Gordon_equation
8377,PHYS,470,Nonlinear Waves,optical solitons,http://dbpedia.org/resource/Soliton_(optics)
8378,PHYS,470,Nonlinear Waves,optical fibres,http://dbpedia.org/resource/Optical_fiber
8379,PHYS,470,Nonlinear Waves,Josephson junction,http://dbpedia.org/resource/Josephson_effect
8380,PHYS,470,Nonlinear Waves,Inverse scattering method,http://dbpedia.org/resource/Inverse_scattering_transform
8381,PHYS,235,Object-Oriented Programming and Applications,Object-Oriented Programming,http://dbpedia.org/resource/Object-oriented_programming
8382,PHYS,235,Object-Oriented Programming and Applications,object-oriented language,http://dbpedia.org/resource/Object-oriented_programming
8383,PHYS,235,Object-Oriented Programming and Applications,library,http://dbpedia.org/resource/Library
8384,PHYS,235,Object-Oriented Programming and Applications,mathematics,http://dbpedia.org/resource/Mathematics
8385,PHYS,235,Object-Oriented Programming and Applications,Fortran 77,http://dbpedia.org/resource/Fortran
8386,PHYS,235,Object-Oriented Programming and Applications,physics,http://dbpedia.org/resource/Physics
8387,PHYS,463,Optical Spectroscopy with Biophysics Applications,Spectroscopy,http://dbpedia.org/resource/Spectroscopy
8388,PHYS,463,Optical Spectroscopy with Biophysics Applications,Biophysics,http://dbpedia.org/resource/Biophysics
8389,PHYS,463,Optical Spectroscopy with Biophysics Applications,Beer-Lambert Law,http://dbpedia.org/resource/Beer–Lambert_law
8390,PHYS,463,Optical Spectroscopy with Biophysics Applications,fluorescence,http://dbpedia.org/resource/Spectroscopy
8391,PHYS,463,Optical Spectroscopy with Biophysics Applications,photon,http://dbpedia.org/resource/Photon
8392,PHYS,463,Optical Spectroscopy with Biophysics Applications,Raman,http://dbpedia.org/resource/Raman_spectroscopy
8393,PHYS,463,Optical Spectroscopy with Biophysics Applications,circular dichroism,http://dbpedia.org/resource/Circular_dichroism
8394,PHYS,463,Optical Spectroscopy with Biophysics Applications,molecule,http://dbpedia.org/resource/Molecule
8395,PHYS,463,Optical Spectroscopy with Biophysics Applications,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
8396,PHYS,463,Optical Spectroscopy with Biophysics Applications,Schrödinger equation,http://dbpedia.org/resource/Schrödinger_equation
8397,PHYS,463,Optical Spectroscopy with Biophysics Applications,time-dependent perturbation theory,http://dbpedia.org/resource/Perturbation_theory_(quantum_mechanics)
8398,PHYS,463,Optical Spectroscopy with Biophysics Applications,uncertainty principle,http://dbpedia.org/resource/Uncertainty_principle
8399,PHYS,463,Optical Spectroscopy with Biophysics Applications,symmetry,http://dbpedia.org/resource/Molecular_symmetry
8400,PHYS,463,Optical Spectroscopy with Biophysics Applications,group theory,http://dbpedia.org/resource/Group_theory
8401,PHYS,463,Optical Spectroscopy with Biophysics Applications,energy,http://dbpedia.org/resource/Energy
8402,PHYS,252,Optics,Wave equation,http://dbpedia.org/resource/Wave_equation
8403,PHYS,252,Optics,elliptical polarization,http://dbpedia.org/resource/Elliptical_polarization
8404,PHYS,252,Optics,polariscope,http://dbpedia.org/resource/Polarimetry
8405,PHYS,252,Optics,Malus,http://dbpedia.org/resource/Malus
8406,PHYS,252,Optics,polaroid,http://dbpedia.org/resource/Instant_film
8407,PHYS,252,Optics,Prism,http://dbpedia.org/resource/Prism
8408,PHYS,252,Optics,superposition,http://dbpedia.org/resource/Superposition_principle
8409,PHYS,252,Optics,double slit experiment,http://dbpedia.org/resource/Double-slit_experiment
8410,PHYS,252,Optics,Michelson interferometer,http://dbpedia.org/resource/Michelson_interferometer
8411,PHYS,252,Optics,reflectance,http://dbpedia.org/resource/Fresnel_equations
8412,PHYS,252,Optics,transmittance,http://dbpedia.org/resource/Transmittance
8413,PHYS,252,Optics,dispersion,http://dbpedia.org/resource/Dispersion_relation
8414,PHYS,252,Optics,Fourier analysis,http://dbpedia.org/resource/Fourier_analysis
8415,PHYS,252,Optics,diffraction,http://dbpedia.org/resource/Diffraction
8416,PHYS,252,Optics,Fraunhofer,http://dbpedia.org/resource/Fraunhofer_diffraction
8417,PHYS,252,Optics,Fresnel,http://dbpedia.org/resource/Augustin-Jean_Fresnel
8418,PHYS,252,Optics,diffraction grating,http://dbpedia.org/resource/Diffraction_grating
8419,PHYS,252,Optics,Fresnel diffraction,http://dbpedia.org/resource/Fresnel_diffraction
8420,PHYS,445,Principles of Medical Imaging,medical imaging,http://dbpedia.org/resource/Medical_imaging
8421,PHYS,445,Principles of Medical Imaging,medicine,http://dbpedia.org/resource/Medicine
8422,PHYS,445,Principles of Medical Imaging,neuroscience,http://dbpedia.org/resource/Neuroscience
8423,PHYS,445,Principles of Medical Imaging,blood,http://dbpedia.org/resource/Blood_test
8424,PHYS,445,Principles of Medical Imaging,data acquisition,http://dbpedia.org/resource/Data_acquisition
8425,PHYS,445,Principles of Medical Imaging,Computer Tomography,http://dbpedia.org/resource/CT_scan
8426,PHYS,445,Principles of Medical Imaging,Magnetic Resonance Imaging,http://dbpedia.org/resource/Magnetic_resonance_imaging
8427,PHYS,445,Principles of Medical Imaging,nuclear medicine,http://dbpedia.org/resource/Nuclear_medicine
8428,PHYS,445,Principles of Medical Imaging,ultrasound,http://dbpedia.org/resource/Medical_ultrasound
8429,PHYS,445,Principles of Medical Imaging,electrophysiology,http://dbpedia.org/resource/Electrophysiology
8430,PHYS,445,Principles of Medical Imaging,optical imaging,http://dbpedia.org/resource/Medical_optical_imaging
8431,PHYS,443,Quantitative Human Systems Physiology,physiology,http://dbpedia.org/resource/Physiology
8432,PHYS,443,Quantitative Human Systems Physiology,cardiovascular,http://dbpedia.org/resource/Circulatory_system
8433,PHYS,443,Quantitative Human Systems Physiology,biophysics,http://dbpedia.org/resource/Biophysics
8434,PHYS,443,Quantitative Human Systems Physiology,muscle,http://dbpedia.org/resource/Muscle
8435,PHYS,443,Quantitative Human Systems Physiology,fluid dynamics,http://dbpedia.org/resource/Fluid_dynamics
8436,PHYS,443,Quantitative Human Systems Physiology,cardiovascular system,http://dbpedia.org/resource/Circulatory_system
8437,PHYS,443,Quantitative Human Systems Physiology,respiration,http://dbpedia.org/resource/Respiratory_system
8438,PHYS,443,Quantitative Human Systems Physiology,gas exchange,http://dbpedia.org/resource/Gas_exchange
8439,PHYS,443,Quantitative Human Systems Physiology,communication,http://dbpedia.org/resource/Communication
8440,PHYS,443,Quantitative Human Systems Physiology,brain,http://dbpedia.org/resource/Brain
8441,PHYS,377,Quantum Mechanics I,Quantum Mechanics,http://dbpedia.org/resource/Quantum_mechanics
8442,PHYS,377,Quantum Mechanics I,Schrödinger equation,http://dbpedia.org/resource/Schrödinger_equation
8443,PHYS,377,Quantum Mechanics I,uncertainty principle,http://dbpedia.org/resource/Uncertainty_principle
8444,PHYS,377,Quantum Mechanics I,free particle,http://dbpedia.org/resource/Free_particle
8445,PHYS,377,Quantum Mechanics I,harmonic,http://dbpedia.org/resource/Harmonic_oscillator
8446,PHYS,377,Quantum Mechanics I,scattering matrix,http://dbpedia.org/resource/S-matrix
8447,PHYS,377,Quantum Mechanics I,vector,http://dbpedia.org/resource/Euclidean_vector
8448,PHYS,377,Quantum Mechanics I,eigenvectors,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
8449,PHYS,377,Quantum Mechanics I,variational principle,http://dbpedia.org/resource/Variational_principle
8450,PHYS,377,Quantum Mechanics I,nondegenerate,http://dbpedia.org/resource/Degenerate_bilinear_form
8451,PHYS,377,Quantum Mechanics I,perturbation theory,http://dbpedia.org/resource/Perturbation_theory
8452,PHYS,377,Quantum Mechanics I,spherical coordinates,http://dbpedia.org/resource/Spherical_coordinate_system
8453,PHYS,377,Quantum Mechanics I,hydrogen,http://dbpedia.org/resource/Hydrogen
8454,PHYS,377,Quantum Mechanics I,angular momentum,http://dbpedia.org/resource/Angular_momentum
8455,PHYS,377,Quantum Mechanics I,spin,http://dbpedia.org/resource/Spin_quantum_number
8456,PHYS,478,Quantum Mechanics II,Quantum Mechanics,http://dbpedia.org/resource/Quantum_mechanics
8457,PHYS,478,Quantum Mechanics II,symmetry,http://dbpedia.org/resource/Symmetry
8458,PHYS,478,Quantum Mechanics II,parity,http://dbpedia.org/resource/Parity_of_a_permutation
8459,PHYS,478,Quantum Mechanics II,WKB,http://dbpedia.org/resource/WKB_approximation
8460,PHYS,478,Quantum Mechanics II,variational method,http://dbpedia.org/resource/Calculus_of_variations
8461,PHYS,478,Quantum Mechanics II,alpha decay,http://dbpedia.org/resource/Alpha_decay
8462,PHYS,478,Quantum Mechanics II,probability,http://dbpedia.org/resource/Probability_density_function
8463,PHYS,478,Quantum Mechanics II,time-dependent perturbation theory,http://dbpedia.org/resource/Perturbation_theory_(quantum_mechanics)
8464,PHYS,478,Quantum Mechanics II,identical particles,http://dbpedia.org/resource/Identical_particles
8465,PHYS,478,Quantum Mechanics II,hydrogen,http://dbpedia.org/resource/Hydrogen
8466,PHYS,478,Quantum Mechanics II,angular momentum,http://dbpedia.org/resource/Angular_momentum
8467,PHYS,478,Quantum Mechanics II,spin,http://dbpedia.org/resource/Spin_quantum_number
8468,PHYS,478,Quantum Mechanics II,Pauli spin matrices,http://dbpedia.org/resource/Pauli_matrices
8469,PHYS,478,Quantum Mechanics II,Dirac,http://dbpedia.org/resource/Dirac_equation
8470,PHYS,478,Quantum Mechanics II,relativistic wave equation,http://dbpedia.org/resource/Relativistic_wave_equations
8471,PHYS,399,Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
8472,PHYS,299,Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
8473,PHYS,398,Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
8474,PHYS,497,Specialization Research Project,Physics,http://dbpedia.org/resource/Physics
8475,PHYS,497,Specialization Research Project,biophysics,http://dbpedia.org/resource/Biophysics
8476,PHYS,435,Statistical Physics,Physics,http://dbpedia.org/resource/Physics
8477,PHYS,435,Statistical Physics,probability,http://dbpedia.org/resource/Probability
8478,PHYS,435,Statistical Physics,Gaussian probability distribution,http://dbpedia.org/resource/Normal_distribution
8479,PHYS,435,Statistical Physics,statistical ensemble,http://dbpedia.org/resource/Quantum_statistical_mechanics
8480,PHYS,435,Statistical Physics,microstates,http://dbpedia.org/resource/State_of_matter
8481,PHYS,435,Statistical Physics,statistical thermodynamics,http://dbpedia.org/resource/Statistical_mechanics
8482,PHYS,435,Statistical Physics,entropy,http://dbpedia.org/resource/Entropy
8483,PHYS,435,Statistical Physics,thermodynamic laws,http://dbpedia.org/resource/Laws_of_thermodynamics
8484,PHYS,435,Statistical Physics,partition,http://dbpedia.org/resource/Partition_of_a_set
8485,PHYS,435,Statistical Physics,Maxwell,http://dbpedia.org/resource/James_Clerk_Maxwell
8486,PHYS,435,Statistical Physics,phase transformation,http://dbpedia.org/resource/Phase_transition
8487,PHYS,435,Statistical Physics,Bose-Einstein statistics,http://dbpedia.org/resource/Bose–Einstein_statistics
8488,PHYS,435,Statistical Physics,quantum,http://dbpedia.org/resource/Quantum_mechanics
8489,PHYS,435,Statistical Physics,classical limit,http://dbpedia.org/resource/Classical_limit
8490,PHYS,435,Statistical Physics,black-body radiation,http://dbpedia.org/resource/Black-body_radiation
8491,PHYS,435,Statistical Physics,metal,http://dbpedia.org/resource/Metal
8492,PHYS,435,Statistical Physics,interacting particle system,http://dbpedia.org/resource/Interacting_particle_system
8493,PHYS,435,Statistical Physics,lattice,http://dbpedia.org/resource/Bravais_lattice
8494,PHYS,435,Statistical Physics,virial,http://dbpedia.org/resource/Virial_theorem
8495,PHYS,435,Statistical Physics,Kinetic theory,http://dbpedia.org/resource/Kinetic_theory_of_gases
8496,PHYS,206,Waves and Modern Physics,Physics,http://dbpedia.org/resource/Physics
8497,PHYS,206,Waves and Modern Physics,harmonic,http://dbpedia.org/resource/Harmonic
8498,PHYS,206,Waves and Modern Physics,Wave propagation,http://dbpedia.org/resource/Wave_propagation
8499,PHYS,206,Waves and Modern Physics,Doppler,http://dbpedia.org/resource/Doppler_effect
8500,PHYS,206,Waves and Modern Physics,Diffraction,http://dbpedia.org/resource/Diffraction
8501,PHYS,206,Waves and Modern Physics,Compton,http://dbpedia.org/resource/Denis_Compton
8502,PHYS,206,Waves and Modern Physics,Radioactivity,http://dbpedia.org/resource/Radioactive_decay
8503,PHYS,206,Waves and Modern Physics,fission,http://dbpedia.org/resource/Nuclear_fission
8504,POLI,402,Advanced International Political Economy,International Political Economy,http://dbpedia.org/resource/International_political_economy
8505,POLI,402,Advanced International Political Economy,international,http://dbpedia.org/resource/International_law
8506,POLI,487,Advanced Seminar in Comparative Politics,Comparative Politics,http://dbpedia.org/resource/Comparative_politics
8507,POLI,400,Advanced Seminar in International Relations Theory,international,http://dbpedia.org/resource/International_law
8508,POLI,400,Advanced Seminar in International Relations Theory,realist,http://dbpedia.org/resource/Philosophical_realism
8509,POLI,400,Advanced Seminar in International Relations Theory,constructivist,http://dbpedia.org/resource/Constructivist_epistemology
8510,PHYS,330,Experimental Physics II,Physics,http://dbpedia.org/resource/Physics
8511,PHYS,330,Experimental Physics II,data analysis,http://dbpedia.org/resource/Data_analysis
8512,PHYS,330,Experimental Physics II,communication,http://dbpedia.org/resource/Communication
8513,PHYS,236,Numerical Analysis in Physics,Numerical Analysis,http://dbpedia.org/resource/Numerical_analysis
8514,PHYS,236,Numerical Analysis in Physics,Physics,http://dbpedia.org/resource/Physics
8515,PHYS,236,Numerical Analysis in Physics,numerical computation,http://dbpedia.org/resource/Numerical_analysis
8516,PHYS,236,Numerical Analysis in Physics,computer language,http://dbpedia.org/resource/Computer_language
8517,PHYS,236,Numerical Analysis in Physics,mathematics,http://dbpedia.org/resource/Mathematics
8518,PHYS,236,Numerical Analysis in Physics,curve fitting,http://dbpedia.org/resource/Curve_fitting
8519,PHYS,236,Numerical Analysis in Physics,nonlinear,http://dbpedia.org/resource/Nonlinear_system
8520,PHYS,236,Numerical Analysis in Physics,partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
8521,PHYS,236,Numerical Analysis in Physics,Gaussian elimination,http://dbpedia.org/resource/Gaussian_elimination
8522,PHYS,236,Numerical Analysis in Physics,LU decomposition,http://dbpedia.org/resource/LU_decomposition
8523,PHYS,236,Numerical Analysis in Physics,Numerical differentiation,http://dbpedia.org/resource/Numerical_differentiation
8524,PHYS,298,Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
8525,PHYS,459,Solid State Physics,Solid State Physics,http://dbpedia.org/resource/Solid-state_physics
8526,PHYS,459,Solid State Physics,Drude,http://dbpedia.org/resource/Drude_model
8527,PHYS,459,Solid State Physics,Sommerfeld,http://dbpedia.org/resource/Arnold_Sommerfeld
8528,PHYS,459,Solid State Physics,reciprocal lattice,http://dbpedia.org/resource/Reciprocal_lattice
8529,PHYS,459,Solid State Physics,tight-binding,http://dbpedia.org/resource/Tight_binding
8530,PHYS,459,Solid State Physics,Boltzmann equation,http://dbpedia.org/resource/Boltzmann_equation
8531,PHYS,459,Solid State Physics,lattice,http://dbpedia.org/resource/Crystal_structure
8532,PHYS,459,Solid State Physics,Fermi surface,http://dbpedia.org/resource/Fermi_surface
8533,PHYS,459,Solid State Physics,energy,http://dbpedia.org/resource/Energy
8534,PHYS,334,Thermodynamics,Thermodynamics,http://dbpedia.org/resource/Thermodynamics
8535,PHYS,334,Thermodynamics,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
8536,PHYS,334,Thermodynamics,isothermal,http://dbpedia.org/resource/Isothermal_process
8537,PHYS,334,Thermodynamics,adiabatic,http://dbpedia.org/resource/Adiabatic_process
8538,PHYS,334,Thermodynamics,energy,http://dbpedia.org/resource/Energy
8539,PHYS,334,Thermodynamics,liquefaction,http://dbpedia.org/resource/Liquefaction
8540,PHYS,334,Thermodynamics,Carnot engine,http://dbpedia.org/resource/Carnot_heat_engine
8541,PHYS,334,Thermodynamics,entropy,http://dbpedia.org/resource/Entropy
8542,PHYS,334,Thermodynamics,thermodynamic potentials,http://dbpedia.org/resource/Thermodynamic_potential
8543,PHYS,334,Thermodynamics,Clausius-Clapeyron equation,http://dbpedia.org/resource/Clausius–Clapeyron_relation
8544,PHYS,334,Thermodynamics,kinetic theory,http://dbpedia.org/resource/Kinetic_theory_of_gases
8545,PHYS,334,Thermodynamics,equipartition,http://dbpedia.org/resource/Equipartition_theorem
8546,PHYS,334,Thermodynamics,Van,http://dbpedia.org/resource/Van
8547,PHYS,334,Thermodynamics,transport phenomena,http://dbpedia.org/resource/Transport_phenomena
8548,PHYS,334,Thermodynamics,probability,http://dbpedia.org/resource/Probability
8549,POLI,216,Introduction to the United Nations,United Nations,http://dbpedia.org/resource/United_Nations
8550,POLI,216,Introduction to the United Nations,Security Council,http://dbpedia.org/resource/United_Nations_Security_Council
8551,POLI,216,Introduction to the United Nations,ethics,http://dbpedia.org/resource/Ethics
8552,POLI,488,Advanced Seminar in Canadian and Quebec Politics,Canadian,http://dbpedia.org/resource/Canada
8553,POLI,488,Advanced Seminar in Canadian and Quebec Politics,Quebec,http://dbpedia.org/resource/Quebec
8554,POLI,435,Advanced Seminar in U.S. Politics,Congress,http://dbpedia.org/resource/United_States_Congress
8555,POLI,435,Advanced Seminar in U.S. Politics,U.S. constitutional law,http://dbpedia.org/resource/United_States_constitutional_law
8556,POLI,329,American Foreign Policy,American,http://dbpedia.org/resource/United_States
8557,POLI,329,American Foreign Policy,Foreign Policy,http://dbpedia.org/resource/Foreign_Policy
8558,POLI,401,American Political Thought,American,http://dbpedia.org/resource/United_States
8559,POLI,392,Approaches to Social Science Inquiry,critical theory,http://dbpedia.org/resource/Critical_theory
8560,POLI,392,Approaches to Social Science Inquiry,ethnography,http://dbpedia.org/resource/Ethnography
8561,POLI,392,Approaches to Social Science Inquiry,conceptual analysis,http://dbpedia.org/resource/Philosophical_analysis
8562,POLI,414,Authors of Political Imagination,Imagination,http://dbpedia.org/resource/Imagination
8563,POLI,414,Authors of Political Imagination,philosophy,http://dbpedia.org/resource/Philosophy
8564,POLI,414,Authors of Political Imagination,neuroscience,http://dbpedia.org/resource/Neuroscience
8565,POLI,414,Authors of Political Imagination,rhetoric,http://dbpedia.org/resource/Rhetoric
8566,POLI,409,Canada: State-Society Relations,Canada,http://dbpedia.org/resource/Canada
8567,POLI,409,Canada: State-Society Relations,malaise,http://dbpedia.org/resource/Malaise
8568,POLI,409,Canada: State-Society Relations,Canadian,http://dbpedia.org/resource/Canada
8569,POLI,409,Canada: State-Society Relations,democracy,http://dbpedia.org/resource/Democracy
8570,POLI,321,Canadian and Quebec Law,Quebec,http://dbpedia.org/resource/Quebec
8571,POLI,321,Canadian and Quebec Law,criminal law,http://dbpedia.org/resource/Criminal_law
8572,POLI,321,Canadian and Quebec Law,civil law,http://dbpedia.org/resource/Private_law
8573,POLI,351,Canadian Federalism,Canadian Federalism,http://dbpedia.org/resource/Canadian_federalism
8574,POLI,351,Canadian Federalism,federalism,http://dbpedia.org/resource/Federalism
8575,POLI,351,Canadian Federalism,Canadian,http://dbpedia.org/resource/Canadians
8576,POLI,351,Canadian Federalism,dualism,http://dbpedia.org/resource/Dualism
8577,POLI,422,Canadian Foreign Policy,Canadian,http://dbpedia.org/resource/Canada
8578,POLI,422,Canadian Foreign Policy,Foreign Policy,http://dbpedia.org/resource/Foreign_policy
8579,POLI,422,Canadian Foreign Policy,Canada,http://dbpedia.org/resource/Canada
8580,POLI,422,Canadian Foreign Policy,United States,http://dbpedia.org/resource/United_States
8581,POLI,422,Canadian Foreign Policy,Commonwealth,http://dbpedia.org/resource/Commonwealth_of_Nations
8582,POLI,422,Canadian Foreign Policy,developing countries,http://dbpedia.org/resource/Developing_country
8583,POLI,340,Canadian Political Culture,Canadian,http://dbpedia.org/resource/Canada
8584,POLI,340,Canadian Political Culture,Canada,http://dbpedia.org/resource/Canada
8585,POLI,356,Canadian Political Parties,Canadian Political Parties,http://dbpedia.org/resource/List_of_political_parties_in_Canada
8586,POLI,356,Canadian Political Parties,Canada,http://dbpedia.org/resource/Canada
8587,POLI,365,Canadian Public Administration,international,http://dbpedia.org/resource/International_law
8588,POLI,365,Canadian Public Administration,cognitive psychology,http://dbpedia.org/resource/Cognitive_psychology
8589,POLI,365,Canadian Public Administration,arms control,http://dbpedia.org/resource/Arms_control
8590,POLI,365,Canadian Public Administration,hegemonic,http://dbpedia.org/resource/Hegemony
8591,POLI,302,Causes of War,security policy,http://dbpedia.org/resource/Security_policy
8592,POLI,303,Chinese Security Politics,Chinese,http://dbpedia.org/resource/Chinese_language
