,Course Subject,Course Number,Topic,URI
12025,GEOL,302,taphonomy,http://dbpedia.org/resource/Taphonomy
12026,GEOL,302,evolution,http://dbpedia.org/resource/Evolution
12027,GEOL,302,ontogeny,http://dbpedia.org/resource/Ontogeny
12028,GEOL,302,palaeoecology,http://dbpedia.org/resource/Paleoecology
12029,GEOL,302,taxonomy,http://dbpedia.org/resource/Linnaean_taxonomy
12030,GEOL,302,morphology,http://dbpedia.org/resource/Plant_morphology
12031,GEOL,302,biostratigraphic,http://dbpedia.org/resource/Biostratigraphy
12032,GEOL,302,fossils,http://dbpedia.org/resource/Fossil
12033,GEOL,415,Plate Tectonics,http://dbpedia.org/resource/Plate_tectonics
12034,GEOL,415,rheology,http://dbpedia.org/resource/Rheology
12035,GEOL,415,mantle,http://dbpedia.org/resource/Bird
12036,GEOL,415,Tectonics,http://dbpedia.org/resource/Tectonics
12037,GEOL,415,island-arc,http://dbpedia.org/resource/Island_arc
12038,GEOL,415,sea-floor spreading,http://dbpedia.org/resource/Seafloor_spreading
12039,GEOL,415,magma,http://dbpedia.org/resource/Magma
12040,GEOL,440,Earth Science,http://dbpedia.org/resource/Earth_science
12041,GEOL,440,public policy,http://dbpedia.org/resource/Public_policy
12042,GEOL,208,Earth,http://dbpedia.org/resource/Earth
12043,GEOL,208,Moon,http://dbpedia.org/resource/Moon
12044,GEOL,414,outline,http://dbpedia.org/resource/Outline_of_history
12045,GERM,301,German grammar,http://dbpedia.org/resource/German_grammar
12046,GERM,302,German grammar,http://dbpedia.org/resource/German_grammar
12047,GERM,410,android,http://dbpedia.org/resource/Fembot
12048,GERM,410,German literature,http://dbpedia.org/resource/German_literature
12049,GERM,410,cinema,http://dbpedia.org/resource/Filmmaking
12050,GERM,410,ludology,http://dbpedia.org/resource/Game_studies
12051,GERM,410,English,http://dbpedia.org/resource/English_language
12052,GERM,410,German language,http://dbpedia.org/resource/German_language
12053,GERM,308,linguistic competence,http://dbpedia.org/resource/Linguistic_competence
12054,GERM,308,Germany,http://dbpedia.org/resource/Nazi_Germany
12055,GERM,260,Reading,http://dbpedia.org/resource/Reading_F.C.
12056,GERM,260,grammar,http://dbpedia.org/resource/Grammar
12057,GERM,260,English,http://dbpedia.org/resource/English_language
12058,GERM,231,Germany,http://dbpedia.org/resource/Germany
12059,GERM,231,Austria,http://dbpedia.org/resource/Austria
12060,GERM,231,Switzerland,http://dbpedia.org/resource/Switzerland
12061,GERM,231,English,http://dbpedia.org/resource/English_language
12062,GERM,450,fin de siècle,http://dbpedia.org/resource/Fin_de_siècle
12063,GERM,450,Western Germany,http://dbpedia.org/resource/Western_Germany
12064,GERM,450,gender theory,http://dbpedia.org/resource/Gender_studies
12065,GERM,450,English,http://dbpedia.org/resource/English_language
12066,GERM,450,German language,http://dbpedia.org/resource/German_language
12067,GERM,241,German grammar,http://dbpedia.org/resource/German_grammar
12068,GERM,242,grammar,http://dbpedia.org/resource/Grammar
12069,GERM,240,German grammar,http://dbpedia.org/resource/German_grammar
12070,GERM,230,Middle Ages,http://dbpedia.org/resource/Middle_Ages
12071,GERM,230,English,http://dbpedia.org/resource/English_language
12072,GERM,310,Modern German,http://dbpedia.org/resource/German_language
12073,GERM,310,German literature,http://dbpedia.org/resource/German_literature
12074,GERM,311,Modern German,http://dbpedia.org/resource/German_language
12075,GERM,311,German literature,http://dbpedia.org/resource/German_literature
12076,GERM,306,English grammar,http://dbpedia.org/resource/Grammar
12077,GERM,306,semantic,http://dbpedia.org/resource/Semantics
12078,GERM,306,German language,http://dbpedia.org/resource/German_language
12079,GERM,306,communication,http://dbpedia.org/resource/Communication
12080,GERM,306,English,http://dbpedia.org/resource/English_language
12081,GERM,201,German language,http://dbpedia.org/resource/German_language
12082,GERM,202,German language,http://dbpedia.org/resource/German_language
12083,GERM,200,German language,http://dbpedia.org/resource/German_language
12084,GERM,362,Germany,http://dbpedia.org/resource/Nazi_Germany
12085,GERM,362,WWII,http://dbpedia.org/resource/World_War_II
12086,GERM,362,West Germany,http://dbpedia.org/resource/West_Germany
12087,GERM,375,German language,http://dbpedia.org/resource/German_language
12088,GERM,375,German studies,http://dbpedia.org/resource/German_studies
12089,GERM,375,Montreal,http://dbpedia.org/resource/Montreal
12090,GERM,361,Germany,http://dbpedia.org/resource/Nazi_Germany
12091,GERM,361,Holocaust,http://dbpedia.org/resource/The_Holocaust
12092,GERM,361,Medieval Germany,http://dbpedia.org/resource/History_of_Germany
12093,GERM,307,English grammar,http://dbpedia.org/resource/Grammar
12094,GERM,307,semantic,http://dbpedia.org/resource/Semantics
12095,GERM,307,German language,http://dbpedia.org/resource/German_language
12096,GERM,307,English,http://dbpedia.org/resource/English_language
12097,GERM,480,German language,http://dbpedia.org/resource/German_language
12098,GERM,481,German language,http://dbpedia.org/resource/German_language
12099,GERM,482,German language,http://dbpedia.org/resource/German_language
12100,GERM,483,German language,http://dbpedia.org/resource/German_language
12101,HEBR,241,Hebrew,http://dbpedia.org/resource/Hebrew_language
12102,HEBR,241,Hebrew grammar,http://dbpedia.org/resource/Hebrew_language
12103,HEBR,241,syntax,http://dbpedia.org/resource/Syntax
12104,HEBR,241,classical,http://dbpedia.org/resource/Classical_music
12105,HEBR,242,Hebrew,http://dbpedia.org/resource/Hebrew_language
12106,HEBR,242,Hebrew grammar,http://dbpedia.org/resource/Hebrew_language
12107,HEBR,242,syntax,http://dbpedia.org/resource/Syntax
12108,HEBR,242,classical,http://dbpedia.org/resource/Classical_music
12109,HEBR,210,Hebrew,http://dbpedia.org/resource/Hebrew_language
12110,HEBR,210,classical,http://dbpedia.org/resource/Classical_music
12111,HEBR,310,Hebrew,http://dbpedia.org/resource/Hebrew_language
12112,HEBR,310,Hebrew literature,http://dbpedia.org/resource/Hebrew_literature
12113,HEBR,310,English,http://dbpedia.org/resource/English_language
12114,HIST,205,Canada,http://dbpedia.org/resource/Canada
12115,HIST,205,Canadian,http://dbpedia.org/resource/Canada
12116,HIST,359,Sociology,http://dbpedia.org/resource/Sociology
12117,HIST,359,genocide,http://dbpedia.org/resource/Genocide
12118,HIST,347,South Asia,http://dbpedia.org/resource/South_Asia
12119,HIST,347,India,http://dbpedia.org/resource/British_Raj
12120,HIST,347,Pakistan,http://dbpedia.org/resource/Pakistan
12121,HIST,347,Bangladesh,http://dbpedia.org/resource/Bangladesh
12122,HIST,347,Mughal,http://dbpedia.org/resource/Mughal_Empire
12123,HIST,347,masculinity,http://dbpedia.org/resource/Masculinity
12124,HIST,347,queer,http://dbpedia.org/resource/Queer_theory
12125,HIST,347,identity formation,http://dbpedia.org/resource/Identity_formation
12126,HIST,347,religious fundamentalism,http://dbpedia.org/resource/Fundamentalism
12127,HIST,348,Middle East,http://dbpedia.org/resource/Middle_East
12128,HIST,348,terrorism,http://dbpedia.org/resource/Terrorism
12129,GERM,440,Modernism,http://dbpedia.org/resource/Modernism
12130,GERM,440,android,http://dbpedia.org/resource/Fembot
12131,GERM,440,German literature,http://dbpedia.org/resource/German_literature
12132,GERM,440,cinema,http://dbpedia.org/resource/Filmmaking
12133,GERM,440,ludology,http://dbpedia.org/resource/Game_studies
12134,GERM,440,English,http://dbpedia.org/resource/English_language
12135,GERM,440,German language,http://dbpedia.org/resource/German_language
12136,HIST,345,Japanese,http://dbpedia.org/resource/Japanese_language
12137,HIST,345,World War II,http://dbpedia.org/resource/World_War_II
12138,HIST,346,human sexuality,http://dbpedia.org/resource/Human_sexuality
12139,HIST,346,Asia,http://dbpedia.org/resource/Asia
12140,HIST,346,Africa,http://dbpedia.org/resource/Africa
12141,HIST,346,sexual violence,http://dbpedia.org/resource/Sexual_violence
12142,HIST,380,Internet,http://dbpedia.org/resource/Internet
12143,HIST,380,digital media,http://dbpedia.org/resource/Digital_media
12144,HIST,380,museum,http://dbpedia.org/resource/Museum
12145,HIST,379,Internet,http://dbpedia.org/resource/Internet
12146,HIST,381,reparations,http://dbpedia.org/resource/World_War_I_reparations
12147,HIST,381,restorative justice,http://dbpedia.org/resource/Restorative_justice
12148,HIST,471,Africa,http://dbpedia.org/resource/History_of_Africa
12149,HIST,452,American,http://dbpedia.org/resource/United_States
12150,HIST,452,United States,http://dbpedia.org/resource/United_States
12151,HIST,462,Asian,http://dbpedia.org/resource/Asian_Americans
12152,HIST,412,Canadian,http://dbpedia.org/resource/Canada
12153,HIST,412,Canada,http://dbpedia.org/resource/Canada
12154,HIST,437,Europe,http://dbpedia.org/resource/European_Union
12155,HIST,457,Latin,http://dbpedia.org/resource/Latin
12156,HIST,457,American,http://dbpedia.org/resource/United_States
12157,HIST,457,Caribbean,http://dbpedia.org/resource/Caribbean
12158,HIST,481,Public History,http://dbpedia.org/resource/Public_history
12159,HIST,477,human rights,http://dbpedia.org/resource/Human_rights
12160,HIST,363,Africa,http://dbpedia.org/resource/History_of_Africa
12161,HIST,363,postcolonial,http://dbpedia.org/resource/Postcolonialism
12162,HIST,368,fiction,http://dbpedia.org/resource/Fiction
12163,HIST,385,Europe,http://dbpedia.org/resource/European_Union
12164,HIST,385,Great War,http://dbpedia.org/resource/World_War_I
12165,HIST,385,World War II,http://dbpedia.org/resource/World_War_II
12166,HIST,385,revolutionary,http://dbpedia.org/resource/Revolution
12167,HIST,382,Enlightenment,http://dbpedia.org/resource/Age_of_Enlightenment
12168,HIST,382,Europe,http://dbpedia.org/resource/History_of_Europe
12169,HIST,382,Atlantic World,http://dbpedia.org/resource/Atlantic_World
12170,HIST,384,Nationalism,http://dbpedia.org/resource/Nationalism
12171,HIST,384,World War I,http://dbpedia.org/resource/World_War_I
12172,HIST,383,French,http://dbpedia.org/resource/French_language
12173,HIST,383,English,http://dbpedia.org/resource/English_language
12174,HIST,383,Europe,http://dbpedia.org/resource/Europe
12175,HIST,383,Colonialism,http://dbpedia.org/resource/Colonialism
12176,HIST,383,slavery,http://dbpedia.org/resource/Slavery
12177,HIST,383,Atlantic revolutions,http://dbpedia.org/resource/Atlantic_history
12178,HIST,383,Americas,http://dbpedia.org/resource/Americas
12179,HIST,321,American,http://dbpedia.org/resource/United_States
12180,HIST,321,expression,http://dbpedia.org/resource/Gene_expression
12181,HIST,321,World War II,http://dbpedia.org/resource/World_War_II
12182,HIST,336,Mexico,http://dbpedia.org/resource/Mexico
12183,HIST,336,heretics,http://dbpedia.org/resource/Heresy
12184,HIST,336,preoccupations,http://dbpedia.org/resource/Preoccupations
12185,HIST,340,Early Modern Britain,http://dbpedia.org/resource/Early_modern_Britain
12186,HIST,340,Ireland,http://dbpedia.org/resource/Kingdom_of_Ireland
12187,HIST,340,early modern,http://dbpedia.org/resource/Early_modern_period
12188,HIST,340,Tudor,http://dbpedia.org/resource/Tudor_period
12189,HIST,340,Stuart,http://dbpedia.org/resource/House_of_Stuart
12190,HIST,340,England,http://dbpedia.org/resource/Kingdom_of_England
12191,HIST,340,Scotland,http://dbpedia.org/resource/Kingdom_of_Scotland
12192,HIST,320,American,http://dbpedia.org/resource/United_States
12193,HIST,320,expression,http://dbpedia.org/resource/Gene_expression
12194,HIST,335,Barbarian Invasions,http://dbpedia.org/resource/Migration_Period
12195,HIST,335,Europe,http://dbpedia.org/resource/Europe
12196,HIST,335,American,http://dbpedia.org/resource/United_States
12197,HIST,335,expression,http://dbpedia.org/resource/Gene_expression
12198,HIST,310,Canada,http://dbpedia.org/resource/Canada
12199,HIST,319,Canadian,http://dbpedia.org/resource/Canadians
12200,HIST,353,Colonial America,http://dbpedia.org/resource/Colonial_history_of_the_United_States
12201,HIST,353,Atlantic World,http://dbpedia.org/resource/Atlantic_World
12202,HIST,353,Atlantic,http://dbpedia.org/resource/Atlantic_Ocean
12203,HIST,353,North America,http://dbpedia.org/resource/North_America
12204,HIST,353,slavery,http://dbpedia.org/resource/Slavery
12205,HIST,311,Canada,http://dbpedia.org/resource/Canada
12206,HIST,311,World War II,http://dbpedia.org/resource/World_War_II
12207,HIST,386,Europe,http://dbpedia.org/resource/European_Union
12208,HIST,386,Canada,http://dbpedia.org/resource/Canada
12209,HIST,386,deviance,http://dbpedia.org/resource/Robert_K._Merton
12210,HIST,386,criminal law,http://dbpedia.org/resource/Criminal_law
12211,HIST,386,death penalty,http://dbpedia.org/resource/Capital_punishment
12212,HIST,339,Canadian,http://dbpedia.org/resource/Canada
12213,HIST,339,French,http://dbpedia.org/resource/French_language
12214,HIST,339,English,http://dbpedia.org/resource/English_language
12215,HIST,339,Europe,http://dbpedia.org/resource/Europe
12216,HIST,339,Colonialism,http://dbpedia.org/resource/Colonialism
12217,HIST,339,slavery,http://dbpedia.org/resource/Slavery
12218,HIST,339,Atlantic revolutions,http://dbpedia.org/resource/Atlantic_history
12219,HIST,339,Americas,http://dbpedia.org/resource/Americas
12220,HIST,366,Modern China,http://dbpedia.org/resource/History_of_China
12221,HIST,366,Chinese history,http://dbpedia.org/resource/History_of_China
12222,HIST,366,Qing dynasty,http://dbpedia.org/resource/Qing_dynasty
12223,HIST,374,Egypt,http://dbpedia.org/resource/Egypt
12224,HIST,374,international,http://dbpedia.org/resource/International_law
12225,HIST,351,England,http://dbpedia.org/resource/Kingdom_of_England
12226,HIST,351,Henry VIII,http://dbpedia.org/resource/Henry_VIII_of_England
12227,HIST,351,English,http://dbpedia.org/resource/English_language
12228,HIST,395,Environmental History,http://dbpedia.org/resource/Environmental_history
12229,HIST,395,ice age,http://dbpedia.org/resource/Ice_age
12230,HIST,395,Europe,http://dbpedia.org/resource/History_of_Europe
12231,HIST,395,Africa,http://dbpedia.org/resource/Africa
12232,HIST,395,Oceania,http://dbpedia.org/resource/Oceania
12233,HIST,395,Americas,http://dbpedia.org/resource/Americas
12234,HIST,395,climate change,http://dbpedia.org/resource/Climate_change
12235,HIST,395,Columbian Exchange,http://dbpedia.org/resource/Columbian_Exchange
12236,HIST,395,urbanization,http://dbpedia.org/resource/Urbanization
12237,HIST,395,environmentalism,http://dbpedia.org/resource/Environmentalism
12238,HIST,389,Ethnography,http://dbpedia.org/resource/Ethnography
12239,HIST,389,ethnographic,http://dbpedia.org/resource/Ethnography
12240,HIST,394,secondary source,http://dbpedia.org/resource/Secondary_source
12241,HIST,394,hunting,http://dbpedia.org/resource/Hunter-gatherer
12242,HIST,394,fasting,http://dbpedia.org/resource/Fasting
12243,HIST,394,agriculture,http://dbpedia.org/resource/History_of_agriculture
12244,HIST,394,famine,http://dbpedia.org/resource/Famine
12245,HIST,394,factory farms,http://dbpedia.org/resource/Intensive_animal_farming
12246,HIST,394,nutritional science,http://dbpedia.org/resource/Nutrition
12247,HIST,394,supermarket,http://dbpedia.org/resource/Supermarket
12248,HIST,394,fast food,http://dbpedia.org/resource/Fast_food
12249,HIST,394,modern diets,http://dbpedia.org/resource/Western_pattern_diet
12250,HIST,357,United States,http://dbpedia.org/resource/United_States
12251,HIST,357,United States foreign policy,http://dbpedia.org/resource/Foreign_policy_of_the_United_States
12252,HIST,357,American Revolution,http://dbpedia.org/resource/American_Revolution
12253,HIST,357,Second World War,http://dbpedia.org/resource/World_War_II
12254,HIST,358,United States,http://dbpedia.org/resource/United_States
12255,HIST,358,United States foreign policy,http://dbpedia.org/resource/Foreign_policy_of_the_United_States
12256,HIST,358,Second World War,http://dbpedia.org/resource/World_War_II
12257,HIST,358,Asia,http://dbpedia.org/resource/Asia
12258,HIST,358,Africa,http://dbpedia.org/resource/Africa
12259,HIST,358,Latin America,http://dbpedia.org/resource/Latin_America
12260,HIST,358,American,http://dbpedia.org/resource/United_States
12261,HIST,358,multinational corporation,http://dbpedia.org/resource/Multinational_corporation
12262,HIST,358,terrorism,http://dbpedia.org/resource/Terrorism
12263,HIST,358,humanitarian intervention,http://dbpedia.org/resource/Humanitarian_intervention
12264,HIST,392,France,http://dbpedia.org/resource/French_Third_Republic
12265,HIST,392,Fifth Republic,http://dbpedia.org/resource/French_Fifth_Republic
12266,HIST,392,Dreyfus Affair,http://dbpedia.org/resource/Dreyfus_affair
12267,HIST,392,French,http://dbpedia.org/resource/French_language
12268,HIST,392,Vichy regime,http://dbpedia.org/resource/Vichy_France
12269,HIST,352,France,http://dbpedia.org/resource/French_Third_Republic
12270,HIST,352,Fifth Republic,http://dbpedia.org/resource/French_Fifth_Republic
12271,HIST,352,Dreyfus Affair,http://dbpedia.org/resource/Dreyfus_affair
12272,HIST,352,French,http://dbpedia.org/resource/French_language
12273,HIST,352,Vichy regime,http://dbpedia.org/resource/Vichy_France
12274,HIST,352,fascism,http://dbpedia.org/resource/Definitions_of_fascism
12275,HIST,323,Greek,http://dbpedia.org/resource/Greek_language
12276,HIST,323,Alexander,http://dbpedia.org/resource/Alexander_the_Great
12277,HIST,323,Greece,http://dbpedia.org/resource/Ancient_Greece
12278,HIST,223,Bronze Age,http://dbpedia.org/resource/Bronze_Age
12279,HIST,223,Alexander,http://dbpedia.org/resource/Alexander_the_Great
12280,HIST,223,Greece,http://dbpedia.org/resource/Greece
12281,HIST,223,Classical Greek,http://dbpedia.org/resource/Classical_Greece
12282,HIST,223,Athens,http://dbpedia.org/resource/Athens
12283,HIST,264,Africa,http://dbpedia.org/resource/Africa
12284,HIST,264,trans-Saharan,http://dbpedia.org/resource/Trans-Saharan_trade
12285,HIST,264,slave trade,http://dbpedia.org/resource/Arab_slave_trade
12286,HIST,264,genocide,http://dbpedia.org/resource/Genocide
12287,HIST,264,expression,http://dbpedia.org/resource/Freedom_of_speech
12288,HIST,276,Latin America,http://dbpedia.org/resource/Latin_America
12289,HIST,276,American,http://dbpedia.org/resource/United_States
12290,HIST,276,Mexico,http://dbpedia.org/resource/History_of_Mexico
12291,HIST,276,Porfirio Díaz,http://dbpedia.org/resource/Porfirio_Díaz
12292,HIST,276,Mexican Revolution,http://dbpedia.org/resource/Mexican_Revolution
12293,HIST,276,Argentina,http://dbpedia.org/resource/Argentina
12294,HIST,276,Brazil,http://dbpedia.org/resource/Brazil
12295,HIST,276,Perón,http://dbpedia.org/resource/Juan_Perón
12296,HIST,276,Vargas,http://dbpedia.org/resource/Emiliano_Chamorro_Vargas
12297,HIST,276,Castro,http://dbpedia.org/resource/Fidel_Castro
12298,HIST,276,Cuba,http://dbpedia.org/resource/Cuba
12299,HIST,276,counter-revolution,http://dbpedia.org/resource/Counter-revolutionary
12300,HIST,377,Russia,http://dbpedia.org/resource/Russia
12301,HIST,377,South Asia,http://dbpedia.org/resource/South_Asia
12302,HIST,261,South Asia,http://dbpedia.org/resource/South_Asia
12303,HIST,261,Middle East,http://dbpedia.org/resource/Middle_East
12304,HIST,261,modernity,http://dbpedia.org/resource/Modernity
12305,HIST,261,Empire,http://dbpedia.org/resource/Empire
12306,HIST,261,mono-ethnic,http://dbpedia.org/resource/Monoethnicity
12307,HIST,261,French colonialism,http://dbpedia.org/resource/French_colonial_empire
12308,HIST,261,nationalist,http://dbpedia.org/resource/Nationalism
12309,HIST,261,Arab-Israeli conflict,http://dbpedia.org/resource/Arab–Israeli_conflict
12310,HIST,242,Middle East,http://dbpedia.org/resource/Middle_East
12311,HIST,242,modernity,http://dbpedia.org/resource/Modernity
12312,HIST,242,Empire,http://dbpedia.org/resource/Empire
12313,HIST,242,mono-ethnic,http://dbpedia.org/resource/Monoethnicity
12314,HIST,242,French colonialism,http://dbpedia.org/resource/French_colonial_empire
12315,HIST,242,nationalist,http://dbpedia.org/resource/Nationalism
12316,HIST,242,Arab-Israeli conflict,http://dbpedia.org/resource/Arab–Israeli_conflict
12317,HIST,225,Roman Republic,http://dbpedia.org/resource/Roman_Republic
12318,HIST,225,Rome,http://dbpedia.org/resource/Ancient_Rome
12319,HIST,225,city,http://dbpedia.org/resource/City
12320,HIST,225,Empire,http://dbpedia.org/resource/Roman_Empire
12321,HIST,225,Emperor,http://dbpedia.org/resource/Roman_emperor
12322,HIST,225,Augustus,http://dbpedia.org/resource/Augustus
12323,HIST,371,Russian,http://dbpedia.org/resource/Russian_language
12324,HIST,371,evolution,http://dbpedia.org/resource/Evolution
12325,HIST,371,revolutionary,http://dbpedia.org/resource/Revolutionary
12326,HIST,371,Decembrist Revolt,http://dbpedia.org/resource/Decembrist_revolt
12327,HIST,371,Bolshevik,http://dbpedia.org/resource/Bolsheviks
12328,HIST,371,socialism,http://dbpedia.org/resource/Socialism
12329,HIST,371,Marxism,http://dbpedia.org/resource/Marxism
12330,HIST,371,anarchism,http://dbpedia.org/resource/Anarchism
12331,HIST,371,terrorism,http://dbpedia.org/resource/Terrorism
12332,HIST,378,Soviet Union,http://dbpedia.org/resource/Soviet_Union
12333,HIST,378,Stalin,http://dbpedia.org/resource/Joseph_Stalin
12334,HIST,378,World War II,http://dbpedia.org/resource/World_War_II
12335,HIST,378,Cold War,http://dbpedia.org/resource/Cold_War
12336,HIST,397,radio,http://dbpedia.org/resource/Radio
12337,HIST,397,sound recording,http://dbpedia.org/resource/Sound_recording_and_reproduction
12338,HIST,397,architectural acoustics,http://dbpedia.org/resource/Architectural_acoustics
12339,HIST,397,evolution,http://dbpedia.org/resource/Evolution
12340,HIST,341,Africa,http://dbpedia.org/resource/Africa
12341,HIST,341,trans-Saharan,http://dbpedia.org/resource/Trans-Saharan_trade
12342,HIST,341,genocide,http://dbpedia.org/resource/Genocide
12343,HIST,341,expression,http://dbpedia.org/resource/Freedom_of_speech
12344,HIST,203,Canada,http://dbpedia.org/resource/Canada
12345,HIST,203,Canadian,http://dbpedia.org/resource/Canada
12346,HIST,262,China,http://dbpedia.org/resource/China
12347,HIST,262,Africa,http://dbpedia.org/resource/Africa
12348,HIST,262,trans-Saharan,http://dbpedia.org/resource/Trans-Saharan_trade
12349,HIST,262,slave trade,http://dbpedia.org/resource/Arab_slave_trade
12350,HIST,262,genocide,http://dbpedia.org/resource/Genocide
12351,HIST,262,expression,http://dbpedia.org/resource/Freedom_of_speech
12352,HIST,333,Haiti,http://dbpedia.org/resource/Haiti
12353,HIST,333,Contact,http://dbpedia.org/resource/The_Culture
12354,HIST,333,Africa,http://dbpedia.org/resource/Africa
12355,HIST,333,trans-Saharan,http://dbpedia.org/resource/Trans-Saharan_trade
12356,HIST,333,genocide,http://dbpedia.org/resource/Rwandan_genocide
12357,HIST,333,expression,http://dbpedia.org/resource/Gene_expression
12358,HIST,334,Haiti,http://dbpedia.org/resource/Haiti
12359,HIST,334,plantation economy,http://dbpedia.org/resource/Plantation_economy
12360,HIST,334,indemnity,http://dbpedia.org/resource/Indemnity
12361,HIST,334,France,http://dbpedia.org/resource/France
12362,HIST,334,neo-colonialism,http://dbpedia.org/resource/Neocolonialism
12363,HIST,211,Ireland,http://dbpedia.org/resource/Ireland
12364,HIST,211,Great Britain,http://dbpedia.org/resource/Great_Britain
12365,HIST,263,Japan,http://dbpedia.org/resource/Cinema_of_Japan
12366,HIST,263,samurai,http://dbpedia.org/resource/Samurai
12367,HIST,263,evolution,http://dbpedia.org/resource/Evolution
12368,HIST,263,Japanese art,http://dbpedia.org/resource/Japanese_art
12369,HIST,277,Latin America,http://dbpedia.org/resource/Latin_America
12370,HIST,277,city,http://dbpedia.org/resource/City
12371,HIST,277,Empire,http://dbpedia.org/resource/Roman_Empire
12372,HIST,277,Lawrence,http://dbpedia.org/resource/Reginald_Frederick_Lawrence
12373,HIST,277,Canada,http://dbpedia.org/resource/Canada
12374,HIST,307,Montreal,http://dbpedia.org/resource/Montreal
12375,HIST,307,Russian,http://dbpedia.org/resource/Russian_language
12376,HIST,307,Bolshevik Revolution,http://dbpedia.org/resource/October_Revolution
12377,HIST,307,Russia today,http://dbpedia.org/resource/RT_(TV_network)
12378,HIST,253,United States,http://dbpedia.org/resource/United_States
12379,HIST,253,Civil War,http://dbpedia.org/resource/American_Civil_War
12380,HIST,253,American,http://dbpedia.org/resource/United_States
12381,HIST,251,United States,http://dbpedia.org/resource/United_States
12382,HIST,251,Civil War,http://dbpedia.org/resource/American_Civil_War
12383,HIST,251,American,http://dbpedia.org/resource/United_States
12384,HIST,365,Human rights,http://dbpedia.org/resource/Human_rights
12385,HIST,365,humanitarian intervention,http://dbpedia.org/resource/Humanitarian_intervention
12386,HIST,365,genocide,http://dbpedia.org/resource/Genocide
12387,HIST,365,evolution,http://dbpedia.org/resource/Evolution
12388,HIST,365,conflict management,http://dbpedia.org/resource/Conflict_management
12389,HIST,285,Canada,http://dbpedia.org/resource/Canada
12390,HIST,285,political science,http://dbpedia.org/resource/Political_science
12391,HIST,285,anthropology,http://dbpedia.org/resource/Anthropology
12392,HIST,285,sociology,http://dbpedia.org/resource/Sociology
12393,HIST,285,philosophy,http://dbpedia.org/resource/Philosophy
12394,HIST,208,Balkans,http://dbpedia.org/resource/Balkans
12395,HIST,208,Europe,http://dbpedia.org/resource/Europe
12396,HIST,208,Bulgaria,http://dbpedia.org/resource/Bulgaria
12397,HIST,208,Romania,http://dbpedia.org/resource/Romania
12398,HIST,208,Macedonia,http://dbpedia.org/resource/Republic_of_Macedonia
12399,HIST,208,Albania,http://dbpedia.org/resource/Albania
12400,HIST,208,Greece,http://dbpedia.org/resource/Greece
12401,HIST,208,Montenegro,http://dbpedia.org/resource/Montenegro
12402,HIST,208,Kosovo,http://dbpedia.org/resource/Kosovo
12403,HIST,208,Serbia,http://dbpedia.org/resource/Serbia
12404,HIST,208,Bosnia-Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina
12405,HIST,208,Croatia,http://dbpedia.org/resource/Croatia
12406,HIST,208,democracy,http://dbpedia.org/resource/Democracy
12407,HIST,208,fascism,http://dbpedia.org/resource/Fascism
12408,HIST,208,communism,http://dbpedia.org/resource/Communism
12409,HIST,301,Canada,http://dbpedia.org/resource/Canada
12410,HIST,372,Latin American History,http://dbpedia.org/resource/History_of_Latin_America
12411,HIST,372,economic imperialism,http://dbpedia.org/resource/Neocolonialism
12412,HIST,372,Gabriel García Márquez,http://dbpedia.org/resource/Gabriel_García_Márquez
12413,HIST,372,Solitude,http://dbpedia.org/resource/Solitude
12414,HIST,309,lens,http://dbpedia.org/resource/Camera_lens
12415,HIST,350,Medieval England,http://dbpedia.org/resource/England_in_the_Middle_Ages
12416,HIST,350,England,http://dbpedia.org/resource/Kingdom_of_England
12417,HIST,350,Norman Conquest,http://dbpedia.org/resource/Norman_conquest_of_England
12418,HIST,350,Jews,http://dbpedia.org/resource/Jews
12419,HIST,350,Robin Hood,http://dbpedia.org/resource/Robin_Hood
12420,HIST,350,heresy,http://dbpedia.org/resource/Heresy
12421,HIST,369,Middle East,http://dbpedia.org/resource/Middle_East
12422,HIST,369,Empire,http://dbpedia.org/resource/British_Empire
12423,HIST,369,Modern Times,http://dbpedia.org/resource/Modern_history
12424,HIST,369,imperialism,http://dbpedia.org/resource/Imperialism
12425,HIST,369,Orientalism,http://dbpedia.org/resource/Orientalism
12426,HIST,369,feminism,http://dbpedia.org/resource/Feminism
12427,HIST,367,Modern China,http://dbpedia.org/resource/History_of_China
12428,HIST,367,China,http://dbpedia.org/resource/Qing_dynasty
12429,HIST,367,Qing dynasty,http://dbpedia.org/resource/Qing_dynasty
12430,HIST,367,revolutionary,http://dbpedia.org/resource/Revolutionary
12431,HIST,364,South Asia,http://dbpedia.org/resource/South_Asia
12432,HIST,364,Human rights,http://dbpedia.org/resource/Human_rights
12433,HIST,364,humanitarian intervention,http://dbpedia.org/resource/Humanitarian_intervention
12434,HIST,364,genocide,http://dbpedia.org/resource/Genocide
12435,HIST,364,evolution,http://dbpedia.org/resource/Evolution
12436,HIST,364,conflict management,http://dbpedia.org/resource/Conflict_management
12437,HIST,318,Modernist,http://dbpedia.org/resource/Modernism
12438,HIST,318,New York,http://dbpedia.org/resource/New_York_City
12439,HIST,318,interplay,http://dbpedia.org/resource/Interplay_Entertainment
12440,HIST,329,colonialism,http://dbpedia.org/resource/Colonialism
12441,HIST,329,prism,http://dbpedia.org/resource/Prism
