,Course Name,Course Description,Course Subject,Course Number,Link
5373,Advanced Workshop in Photography,"Prerequisite: 48 credits in the Major in Photography including PHOT 300, ARTH 359, or written permission of the program director. A studio course in which students pursue one or more extended photographic projects in black and white and/or digital. Topics related to contemporary photography are presented in a seminar fashion",PHOT,400,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5374,Black-and-White II Fine Art Printing,"Prerequisite: PHOT 210, 211, 331; enrolment in the Major in Photography; or written permission of the program director. A continuation of PHOT 211, this studio course explores further techniques in fine art black-and-white printing. Students are introduced to advanced darkroom processes, mural printing, and quad tone digital printing. Students must produce a final portfolio that is content-driven, demonstrates technical proficiency, and expresses personal artistic interests and visio",PHOT,301,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5375,Black-and-White Photography I,"Prerequisite: PHOT 210 and ARTH 267 previously or concurrently; enrolment in the Major in Photography; or written permission of the program director. A studio course introducing the use of black and white as photographic process, parallel to colour production and practice taught in PHOT 210. Students are taught basic technical skills, film processing, darkroom techniques and printing. Students are also introduced to black-and-white photographic tradition and aesthetics. Students must produce a final portfolio that is content-driven, demonstrates technical proficiency, and expresses personal artistic interests and vision.",PHOT,211,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5376,Colour Photography I,"Prerequisite: PHOT 210 and ARTH 267 previously or concurrently; enrolment in the Major in Photography; or written permission of the program director. In this course, students become aware of how colour contributes to the structure and meaning of photographs. Topics include the history of colour and aesthetic and conceptual issues in the work of contemporary photographers. Students are expected to achieve a basic level of expertise with the techniques of colour and to make high-quality prints. The goal in this course is for each student to produce a final portfolio which demonstrates technical proficiency, is content-driven, and expresses the individual’s personal artistic interests and vision.",PHOT,221,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5377,Colour Photography II,"Prerequisite: PHOT 210; PHOT 221 or 321; ARTH 267; and enrolment in the Major in Photography, or written permission of the program director. A continuation of PHOT 221, this course explores further techniques in colour photography and advanced colour printing. Aesthetic issues such as changing attitudes towards the colour medium and its role in documentary work are discussed. A final portfolio reflects the students’ personal approach to colour photography.",PHOT,322,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5378,Digital Photography I,"Prerequisite: PHOT 210; PHOT 221 previously or concurrently; and enrolment in the Major in Photography, or written permission of the program director. An introductory studio course investigating the technical and creative aspects of digital photography. This course provides students with an understanding of the digital image and a practical application of the tools within their personal approach to photography. Students explore the production of digital photographs, emphasizing the manipulation of images with software and the preparation for different formats. Issues related to the use of digital imagery within the larger context of photography are explored.",PHOT,331,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5379,Digital Photography II,"Prerequisite: PHOT 331 and enrolment in the Major in Photography, or written permission of the Department. This advanced course expands on the basic control skills and creative aspects of digital technology by implementing personal approaches to the use of technology. Emphasis is on the creative development and advanced use of technology for the production of a portfolio.",PHOT,332,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5380,Foundations in Photographic Vision Theory and Practice I,"Prerequisite: Enrolment in the Major in Photography, or 24 credits in a specialization/major in the Faculty of Fine Arts. In this course, students investigate and examine the numerous aspects of photography’s complex history, aesthetics, and processes, as well as different camera and darkroom techniques specific to colour photography. Students learn how to control the camera, expose film properly (transparency and negative), develop good printing skills in colour, and produce a coherent body of work. They should become aware of how colour contributes to the structure and meaning of photographs. Other topics include the history of colour photography and aesthetic and conceptual issues in the work of contemporary photographers. Students are expected to work on technical exercises and produce a final portfolio which is content-driven, demonstrates technical proficiency, and expresses the individual’s artistic interest and vision.",PHOT,210,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5381,Independent Study,"Prerequisite: 48 credits completed in degree program; a 400-level PHOT course previously or concurrently; and written permission of the Department. This course provides a limited number of students the opportunity to pursue advanced studies in photography under the supervision of a full-time photography faculty member. A clearly defined written agreement between the student and the instructor involved is required before the independent study is undertaken. This agreement should clearly state the nature of the student’s research, and the scope of the project and schedule of work should be equivalent to the workload of a six-credit course. A minimum cumulative GPA of 3.5 is required before requesting permission.",PHOT,480,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5382,Independent Study I,"Prerequisite: 48 credits completed in degree program; a 400-level PHOT course previously or concurrently; and written permission of the Department. This course provides a limited number of students the opportunity to pursue advanced studies in photography under the supervision of a full-time photography faculty member. A clearly defined written agreement between the student and the instructor involved is required before the independent study is undertaken. This agreement should clearly state the nature of the student’s research, and the scope of the project and schedule of work should be equivalent to the workload of a six-credit course. A minimum cumulative GPA of 3.5 is required before requesting permission.",PHOT,481,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5383,Independent Study II,"Prerequisite: 48 credits completed in degree program; a 400-level PHOT course previously or concurrently; and written permission of the Department. This course provides a limited number of students the opportunity to pursue advanced studies in photography under the supervision of a full-time photography faculty member. A clearly defined written agreement between the student and the instructor involved is required before the independent study is undertaken. This agreement should clearly state the nature of the student’s research, and the scope of the project and schedule of work should be equivalent to the workload of a six-credit course. A minimum cumulative GPA of 3.5 is required before requesting permission.",PHOT,482,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5384,Introduction to Colour Photography,"An introductory-level course that covers fundamental techniques specific to colour photography including basic camera functions, film exposure, and printing.",PHOT,201,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5385,Large Format Photography I,"Prerequisite: PHOT 210, 211; ARTH 267; enrolment in the Major in Photography; or written permission of the program director. A studio course introducing large format photography, its techniques and application. Demonstrations cover the basics of view camera operation, light metering, sheet film exposure, development, and advanced printing. Assignments based on traditional genres encourage ease with all aspects of large format use and their personal applications.",PHOT,311,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5386,Large Format Photography II,"Prerequisite: PHOT 210, 211, 311; ARTH 267; enrolment in the Major in Photography; or written permission of the Department. A studio course directed towards the development of an individual approach to view camera photography. Various uses of advanced techniques are also discussed. Emphasis is put on the development of a coherent portfolio of prints expressing personal concerns.",PHOT,312,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5387,Photographic Vision: Theory and Practice II,Prerequisite: PHOT 210 and ARTH 267 and enrolment in the Major in Photography; or written permission of the program director. The purpose of this studio course is to provide a framework within which students pursue their photographic practice at an intermediate level. Students are encouraged to explore concepts and technical components in a long-term project. They develop a photographic language which is specific to their own practice and learn from the work of other contemporary artists. The final portfolio is content-driven and expresses personal artistic vision.,PHOT,300,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5388,Professional Internship,"Prerequisite: 48 credits in the Major in Photography and written permission of the Department. A student wishing to work in an apprentice capacity with an established photographic artist, or wishing to pursue research in photographic criticism, museum work, publication, or other related endeavours may apply for academic credit. The internship will be carried out under the joint supervision of a qualified professional (from within or without the University) and a full-time Photography faculty member. A clearly defined agreement between the Department, the student, and the artist or institution involved will be arrived at before the internship is undertaken. This agreement should state clearly the nature of the student’s participation and the hours of work expected. Projects receiving approval for the internship credits must demonstrate appreciable learning potential for the student.",PHOT,470,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5389,Professional Internship I,"Prerequisite: 48 credits in the Major in Photography and written permission of the Department. A student wishing to work in an apprentice capacity with an established photographic artist, or wishing to pursue research in photographic criticism, museum work, publication, or other related endeavours may apply for academic credit. The internship will be carried out under the joint supervision of a qualified professional (from within or without the University) and a full-time Photography faculty member. A clearly defined agreement between the Department, the student, and the artist or institution involved will be arrived at before the internship is undertaken. This agreement should state clearly the nature of the student’s participation and the hours of work expected. Projects receiving approval for the internship credits must demonstrate appreciable learning potential for the student.",PHOT,471,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5390,Professional Internship II,"Prerequisite: 48 credits in the Major in Photography and written permission of the Department. A student wishing to work in an apprentice capacity with an established photographic artist, or wishing to pursue research in photographic criticism, museum work, publication, or other related endeavours may apply for academic credit. The internship will be carried out under the joint supervision of a qualified professional (from within or without the University) and a full-time Photography faculty member. A clearly defined agreement between the Department, the student, and the artist or institution involved will be arrived at before the internship is undertaken. This agreement should state clearly the nature of the student’s participation and the hours of work expected. Projects receiving approval for the internship credits must demonstrate appreciable learning potential for the student.",PHOT,472,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5391,Special Topics in Photography,No Description,PHOT,499,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5392,Special Topics in Photography,No Description,PHOT,399,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5393,Special Topics in Photography,No Description,PHOT,498,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5394,Special Topics in Photography,No Description,PHOT,398,http://www.concordia.ca/academics/undergraduate/calendar/current/sec81/81-110.html#photo
5395,Advanced Classical Mechanics,"Prerequisite: MATH 204, 205 or equivalent. Statics of rigid bodies, work and potential functions, motion in uniform field. Particle motion in an accelerated frame, rotation coordinate systems, motion in a resisting medium, small oscillations, damped (harmonic) motion, motion under central forces, mechanics of a rigid body, dynamics of systems of particles, motion of rigid bodies in three dimensions, elements of Lagrangian mechanics. Lectures only.",PHYS,345,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5396,Advanced Electrodynamics,"Prerequisite: PHYS 354, 436. Electrostatic boundary-value problem and Green’s function, Maxwell’s equation, energy-momentum tensor, guided waves, dielectric wave guides, fibre optics, radiation static field, multipole radiation, velocity and acceleration field, Larmor’s formula, relativistic generalization, radiating systems, linear antenna, aperture in wave guide, Thomson scattering, bremsstrahlung, Abraham-Lorentz equation, Breit-Wigner formula, Green’s function for Helmholtz’s equation, Noether’s theorem. Lectures only.",PHYS,458,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5397,Advanced Topics in Physics,No Description,PHYS,499,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5398,Advanced Topics in Physics,No Description,PHYS,498,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5399,Astrophysics,"Prerequisite: PHYS 284. The stars, stellar atmospheres, motion, interiors, and populations. Variable stars. Nebulae. Radio, X-ray, and infrared sources. The galaxy — population and dynamics. The extragalactic universe. Lectures only.",PHYS,385,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5400,Bioenergetics,"Prerequisite: PHYS 460, 461. Chemiosmotic energy transduction, ion transport across energy conserving membranes, quantitative bioenergetics: measurement of driving forces. Chemiosmotic proton circuit, respiratory chains, photosynthesis, photosynthetic generators of protonmotive force, coupling between biological electron and proton transfer reactions, ATP synthase, metabolite and ion transport, mitochondria in the cell.",PHYS,462,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5401,Chemical Aspects of Biophysics,"Prerequisite: PHYS 253; PHYS 334 previously or concurrently. Stabilizing protein structures; bonding and nonbonding interactions; energy profiles; Ramachandran plot; stabilization through protonation-deprotonation. Interaction of macromolecules with solvents. Thermodynamics of protein folding. Ligand binding, Marcus-theory of biological electron transfer. Examples of modern biophysical techniques: electronic spectroscopies (absorption, fluorescence), X-ray absorption spectroscopy, NMR and EPR spectroscopy, IR and Raman spectroscopy, circular dicroism, differential scanning calorimetry.",PHYS,460,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5402,Classical Mechanics,"Prerequisite: MATH 204, 205 or equivalent. Statics of rigid bodies, work and potential functions, motion in uniform field. Particle motion in an accelerated frame, rotation coordinate systems, motion in a resisting medium, small oscillations, damped (harmonic) motion, motion under central forces, mechanics of a rigid body, dynamics of systems of particles, motion of rigid bodies in three dimensions, elements of Lagrangian mechanics. Lectures only.",PHYS,245,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5403,Computational Methods and Simulations in Physics,"Prerequisite: PHYS 232, 236, 334, 377. The first part of the course fully develops the UNIX/Fortran/C code for problem solving through direct experience with problems in mechanics, electromagnetism, and quantum mechanics. Applications include finite square well, simple pendulum, charge distribution, phase space, anharmonic oscillator, vibrating string, etc. The second part of the course introduces the Monte Carlo and molecular dynamics methods, first-principles calculations for materials, electronic properties, electrodynamics and electrical circuit simulations, and biophysics simulations.",PHYS,440,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5404,Condensed Matter and Nanophysics,"Prerequisite: PHYS 377 previously or concurrently; PHYS 459. Review of phonon modes and electron band structure. Quantum condensed-matter topics: Hartree-Fock, mesoscopic quantum transport theory (quantum dots, 1D systems, 2D systems), superconductivity, the quantum Hall effects, and weak localization.",PHYS,468,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5405,Directed Readings in Theoretical Physics,"Prerequisite: Permission of the Department. A course for advanced students in which a special topic, selected in consultation with a faculty member, is studied in depth.",PHYS,480,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5406,Discoveries in Physics,"A non-mathematical course in physics specifically designed for students who have had little or no experience in physics. This course traces the fundamental ideas from which modern physics has emerged, and attempts to develop insights into the understanding of natural phenomena. Lectures only.",PHYS,210,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5407,Electricity and Magnetism,"Prerequisite: MATH 203; PHYS 204 or equivalent. Electrical charge and Coulomb’s law. Electrical field and potential. Capacity, steady state, and transient currents. Electromagnetic induction and alternating currents. Lectures only.",PHYS,205,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5408,Electricity and Magnetism I,"Prerequisite: PHYS 205 or equivalent; MAST 218 or equivalent, previously or concurrently. Electrostatics, Gauss’ law, electric potential, curl and divergence of fields, capacitance, RC circuits, Laplace’s equation, Legendre equation, method of images, multipole expansion, dielectrics, polarization, dipole moments, electric displacement.",PHYS,253,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5409,Electricity and Magnetism II,"Prerequisite: PHYS 253 or equivalent; MAST 219 or equivalent, previously or concurrently. Biot-Savart Law, Ampere’s law, divergence and curl of B, magnetic vector potential, magnetization, ferromagnetism, electromagnetic induction, motional EMF, inductance, transformer, ac-circuits, Maxwell’s equations, the wave equation, polarization, reflection and transmission of em waves, rectangular wave guide, half-wave antenna. Lectures only",PHYS,354,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5410,Electronics,"Basic circuit analysis, network theorems, maximum power transfer, diode characteristics and circuits, power supply designs, transistor characteristics, incremental equivalent circuits, input and output impedance calculations, emitter follower and Darlington amplifiers, power amplifiers, dc stabilization and negative feedback, operational amplifiers, phase detection, frequency multiplier and special circuits. Lectures only.",PHYS,355,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5411,Energy and Environment,"This course studies energy — a critical resource for civilization — and the impact of energy consumption on societies and the environment. Topics include renewable and non-renewable energy sources, the physics of energy including the second law of thermodynamics and the notion of entropy, energy production and distribution, and social and global environmental issues such as pollution, sustainability, climate change, regulation and the future of energy. Lectures only.",PHYS,273,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5412,Experimental Atomic Physics,"Prerequisite: PHYS 226 or equivalent, or permission of the Department. An experimental course in atomic physics. Experiments include the Frank-Hertz experiment, the Zeeman effect, mass spectrometer, and some X-ray work. Laboratory only, 10 experiments.",PHYS,394,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5413,Experimental Digital Electronics,"Prerequisite: PHYS 296 or equivalent. Breadboarding digital circuits; gating a signal; truth tables; decade counter; decoders, demultiplexers, multiplexers and sequencers; light-emitting diodes and LED displays; tristate and open collector outputs; flip-flops, monostable multivibrators; semiconductor memories; registers, binary counters, arithmetic logic units. Laboratory only.",PHYS,390,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5414,Experimental Electricity and Magnetism I,"Prerequisite: PHYS 253 previously or concurrently. A laboratory course in electricity and magnetism. Experiments include motion of electrons in electric and magnetic fields, exponential relaxation, damped oscillations, resonance, non-linearity, negative resistance.",PHYS,293,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5415,Experimental Electricity and Magnetism II,"Prerequisite: PHYS 293. A laboratory course in electricity and magnetism. Experiments include the transistor, amplification and frequency response, transient response and negative feedback, positive feedback and oscillation, periodic structures.",PHYS,294,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5416,Experimental Electronics,"Prerequisite: PHYS 205, 225 or equivalent. A practical laboratory course in electronics. This course explores the usage of electronic measuring instruments and components. Experiments include power supplies, transistor amplifiers, operational amplifiers, oscillators, audio and radio frequency amplifiers.",PHYS,290,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5417,Experimental Electronics I,"A practical laboratory course in electronics. Experiments include resistors in series and parallel, voltameter, Ohm’s law, Kirchhoff’s current and voltage laws, Ohmmeter, capacitor, inductor, transformer, rectifiers, voltage doubler, zener diode, power supplies.",PHYS,295,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5418,Experimental Electronics II,"Prerequisite: PHYS 295. A practical laboratory course in electronics. Experiments include oscilloscope, biasing of bipolar transistors, transistor amplifiers, voltage and current regulators, field-effect transistor, oscillators, operational amplifier circuits, audio amplifier, I-F transformer, limiter, amplitude and frequency modulation.",PHYS,296,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5419,Experimental Mechanics I,"Prerequisite: PHYS 245 previously or concurrently. A laboratory course in mechanics. Experiments include pendulum, coefficient of restitution, centrifugal force, rotational inertia, inelastic impact.",PHYS,291,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5420,Experimental Mechanics II,"Prerequisite: PHYS 291. A laboratory course in mechanics. Experiments include the use of air tracks to study acceleration, collisions, dissipative forces, and periodic motion. Other experiments include viscosity and surface tension of liquids.",PHYS,292,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5421,Experimental Medical Electronics,"Prerequisite: PHYS 290 or 296, or equivalent. A laboratory course in the maintenance and use of medical instruments, including ECG monitor, electrocardiograph, cardio-tachometer, blood-pressure recorder, respiration-rate recorder, and clinical thermometer. The component parts of the instruments are studied first, and then the instruments are constructed and tested. Laboratory only",PHYS,392,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5422,Experimental Microprocessor Interfacing,"Prerequisite: PHYS 390; PHYS 391 or equivalent. Address decoding, multiplexing, and demultiplexing with TTL integrated circuits. Address decoding circuits, drivers, and receivers. Parallel, serial and non-TTL I/O. Breadboarding, wire-wrapping, and soldering techniques. The use of oscilloscopes, logic probes, and computers for circuit trouble-shooting. Drawing schematic diagrams. Timing diagrams. Data sheets. Laboratory only.",PHYS,491,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5423,Experimental Nuclear Physics,"Prerequisite: PHYS 394. A laboratory course in nuclear physics. Experiments include gamma- and beta-ray spectroscopy, nuclear magnetic resonance, half-life determination, nuclear activities. Laboratory only, 10 experiments.",PHYS,495,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5424,Experimental Optics,"Prerequisite: PHYS 252 previously or concurrently. An experimental course in optics. Experiments include diffraction, optical instruments, resonance, and various experiments using lasers. Laboratory only, 10 experiments",PHYS,297,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5425,Experimental Physics I,"Prerequisite: Enrolment in a Physics program; PHYS 204, 205, 206, 224, 225, 226; or equivalent; nine credits in Physics previously or concurrently. This course introduces the basic techniques, methods and tools used in experimental physics. Students acquire basic measurement, data analysis and report writing skills through a series of physics experiments, lectures and tutorials. They learn to use electronic instruments, to evaluate the uncertainty of measurements, and to analyze their data with different methods, using proper data analysis software to display and discuss their results correctly through the production of laboratory reports",PHYS,230,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5426,Experimental Physics II,"Prerequisite: PHYS 230; or PHYS 291, 293, 297. This course builds on the competencies developed in Experimental Physics I, introducing various physics experiments that require a higher level of experimental skills and deeper insight into how an experiment should be conducted. The data analysis required by these experiments is more involved than that of Experimental Physics I. Students develop their scientific communication skills through the production of reports and an oral presentation.",PHYS,330,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5427,Experimental Thermodynamics,"Prerequisite: PHYS 334 previously or concurrently. A laboratory course in thermodynamics. Experiments include Clement and Desormes’ experiment, vaporization, specific heats, liquid nitrogen boiling. Laboratory only, 10 experiments.",PHYS,393,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5428,From Particles to Galaxies,"This course covers all the major topics in physics including Galileo’s role in science, the Newtonian synthesis, optics radiation and absorption of heat, relativity, quantum mechanics, astrophysics and cosmology at a level that a non-science student can grasp. Students in this course are not required to do any mathematical problem solving.",PHYS,200,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5429,Honours Research Project,"Prerequisite: PHYS 330; or PHYS 290, 291, 293, 297, 394; and enrolment in Honours in Physics; and 45 credits completed in Physics; or permission of the Department. A research project for honours students that is carried out on a special topic in physics, biophysics, or applied physics under the supervision of a faculty member.",PHYS,496,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5430,Introduction to Astronomy,"This course explores current knowledge of the cosmos from the celestial sphere towards the farthest reaches of the universe. The journey begins with a description of planet earth, its place in the solar system, and resulting seasonal changes, tidal movements, and earth’s precession. Farther out, the solar system, the planets, star clusters, the Milky Way galaxy, and modern strange systems such as black holes, quasars, and supernovae are explored. The physical, theoretical and experimental grounds for understanding are described including Newton’s laws, quantum and relativistic theories of light and matter, the science of visual and microwave telescopes, and techniques for discovering the existence of planets in other solar systems are also described. Lectures only.",PHYS,284,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5431,Introduction to Energy and Environment,"This course is designed for students who have little or no background in physics. Topics covered include relationship of physics to environment and energy. Concept and definition of work and energy. Interaction of people and inanimate objects with the environment. Heat and chemical energy. Electromagnetic and nuclear energy. Conservation of energy — how it affects everyday life. Sources of energy used on Earth. Solar energy. Production of wind power, water power, solar cells from sun’s energy, biological uses, biopower. Lectures only.",PHYS,270,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5432,Introduction to Experimental Microprocessors and Assembly Language Programming,"Prerequisite: PHYS 235; COMP 212 or equivalent. Eight-bit microprocessor architecture: opcodes, addressing modes, memory mapped I/O, vectored interrupts, etc. The MS/DOS operating system, word processing, Motorola assembly language: pseudocodes, labels, sub-routines, interrupt service routines, structured programming techniques. Cross assemblers, RS232 serial transmission of ASCII and binary data to remote computers. Laboratory only.",PHYS,391,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5433,Introductory Biophysics,"Prerequisite: BIOL 201; CHEM 205; MATH 203; PHYS 204, 205, 206; or equivalent. Cell physiology; macromolecules and molecular devices; transmission of genetic information; random walks, friction and diffusion; Reynolds number; entropy, temperature and free energy; entropic forces; chemical forces; self-assembly; membranes; active transport; nerve impulses. Overview of experimental techniques: X-ray crystallography; atomic force, electron and optical microscopies; patch-clamp techniques.",PHYS,260,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5434,Introductory Experimental Electricity,"Prerequisite: PHYS 205 previously or concurrently, or permission of the Department. This laboratory course covers fundamental experiments in electricity. Experiments include Kirchhoff’s law, resistors in series and parallel, oscilloscope, induction, alternating current. Laboratory only, 10 experiments",PHYS,225,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5435,Introductory Experimental Mechanics,"Prerequisite: PHYS 204 previously or concurrently, or permission of the Department. This laboratory course covers fundamental experiments in classical mechanics. Experiments include resolution of forces, centrifugal force and conservation of energy, pendulums. Laboratory only, 10 experiments",PHYS,224,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5436,Introductory Experimental Waves and Modern Physics,"Prerequisite: PHYS 206 previously or concurrently, or permission of the Department. This laboratory course covers the fundamental experiments in waves and modern physics. Experiments include spectrometer measurements. Newton’s rings and measurements involving radioactivity. Laboratory only, 10 experiments.",PHYS,226,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5437,Lasers and Fibre-optics,"Prerequisite: PHYS 252, 354. Semiconductor physics, semiconductor sources, detectors, waveguides and fibres, optical communications, assorted topics in electro-optics.",PHYS,488,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5438,Mechanics,"Prerequisite: MATH 203 or equivalent, previously or concurrently. Kinematics, Newton’s laws of motion. Statics, dynamics. Conservation of momentum and energy. Rotational motion. Periodic motion. Lectures only.",PHYS,204,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5439,Membrane Biophysics,"Prerequisite: BIOL 266; PHYS 460. Fluid dynamics; composition of natural membranes; selection criteria for artificial membranes; phases and phase transitions of lipids; lipid-protein interactions; transport mechanisms across membranes; facilitated diffusion, Michaelis-Menten equation, ion channels, active transport against a concentration gradient, ATPase; origin of membrane potentials; electrogenic ion pumps; experimental methods to measure membrane potentials (patch clamp, optical, radioactive); resting and action potentials.",PHYS,461,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5440,Methods of Experimental Physics,"Prerequisite: PHYS 290, 293, 394 or equivalent, or permission of the Department. A supervised research project which may include experiments in nuclear physics, laser and fibre-optics, solid state physics, ultrasonics, or thermal physics. A technical report is required.",PHYS,494,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5441,Methods of Theoretical Physics I,"Prerequisite: MAST 218 previously or concurrently. First-order differential equations, linear and separable equations, integrating factors, applications. Second-order linear differential equations. Fundamental solutions, linear independence, Wronskian. Nonhomogeneous equations, general solution, method of undetermined coefficients, variation of parameters, applications. Power-series solutions of differential equations, examples. Systems of first-order linear equations. Review of linear algebra, diagonalization of matrices, eigenvalues. Lectures onl",PHYS,232,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5442,Methods of Theoretical Physics II,"Prerequisite: PHYS 232 or equivalent; MAST 219 previously or concurrently. Function of a complex variable, Fourier series, applications to a vibrating string, heat conduction, Fourier transform, Laplace transform, application to differential equations, delta functions, eigenvalue problems. Lectures only.",PHYS,335,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
5443,Methods of Theoretical Physics III,"Prerequisite: PHYS 335 or equivalent. Partial differential equations, eigenfunction expansion and finite transforms, Laplace, Poisson, wave and diffusion equations, applications, special functions, boundary value problems, Sturm-Liouville theory, Bessel functions, Legendre and Hermite polynomials, spherical harmonics, Green’s function and applications, perturbation theory, variational theory. Lectures only.",PHYS,436,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-230.html#courses
